user_id,sessions,last_login_days,revenue,country,churn
5258,81,40,4923,Palau,0
5259,79,86,3030,Montenegro,1
5260,3,32,1944,Gabon,0
5261,17,69,4744,Falkland Islands (Malvinas),1
5262,40,49,3841,Kazakhstan,1
5263,22,2,4551,Kyrgyz Republic,0
5264,27,32,1214,Bhutan,0
5265,56,55,4448,Israel,1
5266,58,3,4385,Bosnia and Herzegovina,0
5267,59,21,4326,Georgia,0
5268,96,26,696,Qatar,0
5269,43,82,4852,Saint Lucia,1
5270,93,16,3075,Romania,0
5271,81,86,2426,Saint Kitts and Nevis,1
5272,16,74,3524,Japan,1
5273,66,86,598,Cameroon,1
5274,87,61,753,Austria,1
5275,9,3,1273,Montenegro,0
5276,63,52,1380,Malta,1
5277,77,87,1617,French Southern Territories,1
5278,7,17,1985,Liberia,0
5279,78,63,1006,Lebanon,1
5280,83,61,785,Central African Republic,1
5281,83,79,2988,Honduras,1
5282,7,84,3363,Bulgaria,1
5283,82,77,1644,Guam,1
5284,2,63,4265,Guam,1
5285,9,56,602,Anguilla,1
5286,74,22,835,Norway,0
5287,52,90,220,Samoa,1
5288,52,40,845,Ghana,0
5289,22,1,3754,Jordan,0
5290,97,43,872,Anguilla,0
5291,100,4,825,Somalia,0
5292,17,17,887,Saint Lucia,0
5293,97,54,1294,Timor-Leste,1
5294,38,68,4030,Antarctica (the territory South of 60 deg S),1
5295,53,79,2507,Bahamas,1
5296,33,80,1255,Namibia,1
5297,79,55,1678,American Samoa,1
5298,72,77,2321,Germany,1
5299,76,89,4951,Uruguay,1
5300,22,67,311,Netherlands Antilles,1
5301,48,41,2480,Senegal,0
5302,1,72,2229,Hong Kong,1
5303,72,12,2648,Luxembourg,0
5304,12,52,2926,Puerto Rico,1
5305,98,2,2526,Chile,0
5306,13,20,495,Australia,0
5307,68,83,1045,Oman,1
5308,48,30,4545,Andorra,0
5309,94,1,1002,Iraq,0
5310,37,32,673,Cook Islands,0
5311,19,49,3163,Iran,1
5312,42,64,488,Jordan,1
5313,68,59,2347,Reunion,1
5314,53,41,1347,North Macedonia,0
5315,17,51,1136,Senegal,1
5316,35,18,1615,Sudan,0
5317,59,37,3043,Argentina,0
5318,72,7,1097,Austria,0
5319,9,43,4510,South Africa,0
5320,81,86,1073,Bahamas,1
5321,25,22,3724,Tanzania,0
5322,39,42,134,Turks and Caicos Islands,0
5323,61,56,2226,Puerto Rico,1
5324,37,21,2910,Western Sahara,0
5325,15,42,3248,Bosnia and Herzegovina,0
5326,73,38,1434,Malta,0
5327,75,14,2021,Zimbabwe,0
5328,40,28,1721,Samoa,0
5329,74,5,5,United States Minor Outlying Islands,0
5330,90,90,2239,Gabon,1
5331,85,88,698,Azerbaijan,1
5332,31,49,2763,Mauritius,1
5333,16,1,2260,Zambia,0
5334,2,28,2420,Brazil,0
5335,54,20,2374,Niue,0
5336,4,90,4651,Montserrat,1
5337,37,31,4233,France,0
5338,27,78,1487,Saint Vincent and the Grenadines,1
5339,94,39,4852,Svalbard & Jan Mayen Islands,0
5340,55,35,2351,Vietnam,0
5341,6,32,3738,Dominican Republic,0
5342,32,57,2139,Serbia,1
5343,50,23,4318,Gibraltar,0
5344,21,13,2197,Eritrea,0
5345,93,48,1460,Cambodia,1
5346,33,8,2149,Hungary,0
5347,78,14,292,Kyrgyz Republic,0
5348,90,16,4096,Vietnam,0
5349,87,90,2952,Bermuda,1
5350,74,64,2068,Solomon Islands,1
5351,15,82,416,Montenegro,1
5352,30,16,4342,Holy See (Vatican City State),0
5353,72,47,4169,Czech Republic,1
5354,70,90,3565,Austria,1
5355,78,5,2347,Bulgaria,0
5356,99,72,4162,Suriname,1
5357,21,48,2824,Albania,1
5358,51,26,875,Mauritius,0
5359,100,53,741,Hong Kong,1
5360,24,53,2153,Albania,1
5361,3,3,2229,Philippines,0
5362,45,3,670,Nepal,0
5363,56,55,2886,Guatemala,1
5364,58,55,3871,Thailand,1
5365,31,74,329,Isle of Man,1
5366,15,14,2984,Haiti,0
5367,33,52,279,Guadeloupe,1
5368,91,90,4359,Spain,1
5369,82,89,3645,Puerto Rico,1
5370,29,66,4286,Algeria,1
5371,53,6,2017,Anguilla,0
5372,39,12,1697,Latvia,0
5373,30,27,4730,South Africa,0
5374,16,32,2646,Armenia,0
5375,16,31,2433,Canada,0
5376,35,37,884,Iceland,0
5377,5,63,1575,Saint Pierre and Miquelon,1
5378,71,30,4023,Uruguay,0
5379,81,71,3166,United Arab Emirates,1
5380,48,30,2475,Ukraine,0
5381,92,37,1385,Gibraltar,0
5382,24,2,2988,American Samoa,0
5383,59,78,252,Guinea-Bissau,1
5384,61,78,3966,Saint Martin,1
5385,31,34,3912,Hong Kong,0
5386,93,13,3944,Malta,0
5387,66,62,4058,Iraq,1
5388,37,36,1860,Guinea-Bissau,0
5389,1,5,2467,Albania,0
5390,40,51,214,Seychelles,1
5391,24,57,4784,France,1
5392,8,17,1184,Costa Rica,0
5393,51,1,3346,French Polynesia,0
5394,65,82,1201,Belgium,1
5395,78,3,1860,Guam,0
5396,28,52,1488,Western Sahara,1
5397,46,62,2270,Falkland Islands (Malvinas),1
5398,48,11,2303,Tunisia,0
5399,9,50,2106,United Kingdom,1
5400,17,90,4815,Christmas Island,1
5401,5,27,3627,Trinidad and Tobago,0
5402,3,23,585,Barbados,0
5403,83,28,171,Saint Barthelemy,0
5404,16,24,4985,Tokelau,0
5405,34,80,855,Bolivia,1
5406,52,15,3676,El Salvador,0
5407,60,89,2545,Taiwan,1
5408,66,27,588,Qatar,0
5409,5,55,3358,Niger,1
5410,51,64,1440,Cocos (Keeling) Islands,1
5411,87,84,1245,United Arab Emirates,1
5412,58,45,1580,Swaziland,0
5413,94,88,1638,Congo,1
5414,77,18,1584,Ghana,0
5415,77,23,1084,Saint Martin,0
5416,51,89,1315,Botswana,1
5417,51,59,1613,Saint Barthelemy,1
5418,46,41,3282,Namibia,0
5419,21,80,3053,Sweden,1
5420,62,3,2531,Philippines,0
5421,11,58,658,British Virgin Islands,1
5422,65,18,4733,China,0
5423,48,33,3017,Antigua and Barbuda,0
5424,30,55,3235,Kuwait,1
5425,16,76,1201,Burundi,1
5426,14,64,4085,Niger,1
5427,79,5,4734,Lao People's Democratic Republic,0
5428,14,68,4333,Ghana,1
5429,93,83,538,Turkmenistan,1
5430,32,8,1586,Tunisia,0
5431,72,16,2147,Lithuania,0
5432,25,4,3624,Croatia,0
5433,71,9,3670,Saint Helena,0
5434,56,62,1695,Bangladesh,1
5435,23,81,2209,Sierra Leone,1
5436,63,16,318,Guinea,0
5437,91,37,629,Nepal,0
5438,86,48,3273,Cape Verde,1
5439,48,57,2390,Reunion,1
5440,17,52,3414,Brazil,1
5441,87,38,1683,Montenegro,0
5442,56,74,3941,Greenland,1
5443,74,41,3806,Taiwan,0
5444,24,31,1926,Saint Martin,0
5445,45,57,1406,Qatar,1
5446,100,53,1750,Morocco,1
5447,6,61,2298,Guyana,1
5448,50,68,4767,Jersey,1
5449,15,5,1352,United States Minor Outlying Islands,0
5450,67,20,1243,Cayman Islands,0
5451,14,5,2668,Ethiopia,0
5452,93,50,3522,Guinea,1
5453,17,44,591,Bosnia and Herzegovina,0
5454,39,73,3266,United States Minor Outlying Islands,1
5455,56,53,351,Lithuania,1
5456,57,24,4283,Cyprus,0
5457,24,58,1562,Equatorial Guinea,1
5458,35,14,1074,Holy See (Vatican City State),0
5459,73,40,2347,Nicaragua,0
5460,42,24,1986,Benin,0
5461,93,65,3518,Saint Vincent and the Grenadines,1
5462,91,41,3683,Saint Lucia,0
5463,89,79,3572,Saint Pierre and Miquelon,1
5464,80,17,2113,Moldova,0
5465,75,2,3157,United States Minor Outlying Islands,0
5466,28,27,1405,Qatar,0
5467,49,43,263,Thailand,0
5468,77,80,830,Botswana,1
5469,88,68,814,Taiwan,1
5470,52,43,4555,Wallis and Futuna,0
5471,79,59,4625,Antigua and Barbuda,1
5472,42,21,1320,Guatemala,0
5473,81,4,794,Burkina Faso,0
5474,99,45,4652,Burundi,0
5475,48,42,838,Saint Kitts and Nevis,0
5476,49,73,4452,Montserrat,1
5477,12,71,1302,Portugal,1
5478,87,30,4678,Kyrgyz Republic,0
5479,53,38,2623,Ecuador,0
5480,53,8,2114,Guernsey,0
5481,10,8,124,Estonia,0
5482,40,34,1780,Georgia,0
5483,94,55,3608,Lesotho,1
5484,56,67,2203,Nauru,1
5485,63,48,2880,Tokelau,1
5486,53,74,1839,Swaziland,1
5487,8,4,2930,Spain,0
5488,86,79,4623,Venezuela,1
5489,91,50,4118,Seychelles,1
5490,23,2,4876,British Virgin Islands,0
5491,56,18,3500,Armenia,0
5492,25,2,2833,Lithuania,0
5493,24,55,2459,Niger,1
5494,56,82,4486,Djibouti,1
5495,32,4,2674,Kuwait,0
5496,41,35,2379,Saint Kitts and Nevis,0
5497,49,22,715,India,0
5498,75,9,1770,Cote d'Ivoire,0
5499,43,4,2732,Iraq,0
5500,37,56,1689,Saint Barthelemy,1
5501,3,29,3987,Nigeria,0
5502,100,66,3194,Isle of Man,1
5503,9,30,1991,Brazil,0
5504,95,38,1535,Hungary,0
5505,58,50,4882,Antarctica (the territory South of 60 deg S),1
5506,1,86,678,Slovakia (Slovak Republic),1
5507,77,80,2197,Oman,1
5508,49,83,618,Jersey,1
5509,62,8,3718,Cook Islands,0
5510,41,86,600,Zambia,1
5511,28,17,4631,Tajikistan,0
5512,12,38,3153,Antigua and Barbuda,0
5513,44,45,4094,Comoros,0
5514,69,47,198,Hong Kong,1
5515,45,22,3216,Nepal,0
5516,57,57,2529,United Kingdom,1
5517,38,58,4011,Israel,1
5518,2,82,2378,Norfolk Island,1
5519,49,30,4046,Northern Mariana Islands,0
5520,97,62,3067,Netherlands Antilles,1
5521,31,2,1580,Guernsey,0
5522,56,88,3440,Reunion,1
5523,13,39,4952,Uruguay,0
5524,60,88,663,Swaziland,1
5525,97,66,1289,Guyana,1
5526,49,22,4644,Antarctica (the territory South of 60 deg S),0
5527,70,37,3460,Georgia,0
5528,30,62,3087,Bosnia and Herzegovina,1
5529,21,59,644,Taiwan,1
5530,4,3,1804,Gambia,0
5531,78,12,1540,Turkey,0
5532,84,42,4066,Maldives,0
5533,71,33,3954,Australia,0
5534,16,2,3337,Norfolk Island,0
5535,25,88,2999,China,1
5536,79,67,3997,Mauritania,1
5537,3,70,3270,Argentina,1
5538,34,68,2142,Marshall Islands,1
5539,27,20,4599,Mozambique,0
5540,96,8,3365,Lao People's Democratic Republic,0
5541,73,28,1658,Mexico,0
5542,67,55,4692,Greenland,1
5543,50,19,2937,Syrian Arab Republic,0
5544,85,16,191,Cote d'Ivoire,0
5545,61,55,746,Saudi Arabia,1
5546,29,84,334,Barbados,1
5547,23,6,1805,Bolivia,0
5548,61,83,2132,Lao People's Democratic Republic,1
5549,20,32,285,Cuba,0
5550,80,47,891,Wallis and Futuna,1
5551,80,23,3748,Myanmar,0
5552,10,77,1283,Papua New Guinea,1
5553,26,26,1795,France,0
5554,10,58,3545,Svalbard & Jan Mayen Islands,1
5555,63,61,1107,Uruguay,1
5556,25,36,3487,Qatar,0
5557,17,46,1075,Belarus,1
5558,17,42,4821,Senegal,0
5559,68,63,1863,British Virgin Islands,1
5560,75,66,4714,Turkey,1
5561,54,81,4204,Bermuda,1
5562,46,69,1894,Georgia,1
5563,16,33,3829,Svalbard & Jan Mayen Islands,0
5564,26,82,1903,Netherlands Antilles,1
5565,42,86,2397,Sri Lanka,1
5566,38,48,3159,Korea,1
5567,48,70,2599,Syrian Arab Republic,1
5568,21,79,776,Russian Federation,1
5569,33,15,210,Canada,0
5570,72,39,1860,Switzerland,0
5571,98,31,1471,Lao People's Democratic Republic,0
5572,83,66,104,Andorra,1
5573,43,27,664,Falkland Islands (Malvinas),0
5574,86,29,3272,Finland,0
5575,29,38,3594,Bahamas,0
5576,41,28,283,Serbia,0
5577,52,15,3684,Panama,0
5578,70,15,147,El Salvador,0
5579,62,45,1381,France,0
5580,63,26,4163,Faroe Islands,0
5581,32,76,832,United States Virgin Islands,1
5582,98,52,3628,Taiwan,1
5583,65,22,1306,Aruba,0
5584,20,68,3786,Micronesia,1
5585,92,27,4904,Israel,0
5586,9,34,150,Liechtenstein,0
5587,79,90,1666,Lebanon,1
5588,30,1,1432,Spain,0
5589,61,78,766,Tanzania,1
5590,77,86,4768,Bulgaria,1
5591,78,5,3072,Nigeria,0
5592,8,31,860,United States Virgin Islands,0
5593,93,86,2047,Russian Federation,1
5594,100,75,800,Benin,1
5595,53,57,976,India,1
5596,2,31,1851,Myanmar,0
5597,14,29,549,Nauru,0
5598,65,16,3751,United States Virgin Islands,0
5599,5,79,997,Paraguay,1
5600,13,51,4752,French Southern Territories,1
5601,7,31,789,Isle of Man,0
5602,94,15,4103,Mozambique,0
5603,60,20,2702,Belize,0
5604,6,46,3355,Greece,1
5605,76,55,2718,Lebanon,1
5606,68,79,3376,Japan,1
5607,81,24,4799,El Salvador,0
5608,50,88,1524,San Marino,1
5609,85,82,2445,Trinidad and Tobago,1
5610,30,12,1584,Somalia,0
5611,39,62,655,Saint Martin,1
5612,23,38,1524,Dominican Republic,0
5613,63,43,4066,Netherlands Antilles,0
5614,97,57,2454,Zimbabwe,1
5615,79,86,3815,Nauru,1
5616,55,48,2897,Norway,1
5617,36,57,4718,United States Minor Outlying Islands,1
5618,68,24,3898,Saint Pierre and Miquelon,0
5619,98,69,3266,Bahrain,1
5620,43,45,4164,Namibia,0
5621,20,3,1369,China,0
5622,68,5,892,Palau,0
5623,87,58,2794,Haiti,1
5624,9,35,1143,Syrian Arab Republic,0
5625,97,81,1692,Ecuador,1
5626,47,9,1811,Isle of Man,0
5627,51,56,1341,Spain,1
5628,20,38,991,Vietnam,0
5629,16,16,902,Benin,0
5630,74,64,65,Luxembourg,1
5631,86,83,4495,Serbia,1
5632,29,73,283,Bangladesh,1
5633,89,29,1405,Sweden,0
5634,49,58,4996,Liechtenstein,1
5635,90,84,4001,Japan,1
5636,38,66,1888,Suriname,1
5637,79,55,2802,Israel,1
5638,15,32,3871,Belarus,0
5639,38,83,4653,Faroe Islands,1
5640,64,55,4690,Benin,1
5641,91,75,4648,Swaziland,1
5642,65,43,2028,Zimbabwe,0
5643,7,9,2350,Uruguay,0
5644,86,40,2856,Eritrea,0
5645,61,40,2240,Estonia,0
5646,7,14,1791,Heard Island and McDonald Islands,0
5647,79,76,538,Vietnam,1
5648,6,22,3624,Congo,0
5649,8,12,770,Cocos (Keeling) Islands,0
5650,39,10,308,Rwanda,0
5651,38,11,1712,Congo,0
5652,97,47,2776,Svalbard & Jan Mayen Islands,1
5653,73,69,3499,Micronesia,1
5654,100,36,1844,Sri Lanka,0
5655,82,88,529,Tajikistan,1
5656,16,14,2826,Russian Federation,0
5657,11,45,485,Antarctica (the territory South of 60 deg S),0
5658,28,66,773,Palau,1
5659,86,72,24,Russian Federation,1
5660,55,85,1868,Georgia,1
5661,71,79,2881,United Arab Emirates,1
5662,79,24,134,Benin,0
5663,45,81,220,El Salvador,1
5664,61,11,3835,Dominica,0
5665,40,62,2379,Turkmenistan,1
5666,64,22,881,United Arab Emirates,0
5667,58,53,4871,Estonia,1
5668,27,45,784,Saint Martin,0
5669,82,81,2858,Slovenia,1
5670,32,70,3185,Pitcairn Islands,1
5671,66,32,3413,Uganda,0
5672,55,23,4418,Sao Tome and Principe,0
5673,12,66,1542,Svalbard & Jan Mayen Islands,1
5674,78,32,4577,Kyrgyz Republic,0
5675,32,74,596,Tanzania,1
5676,19,22,2227,Norfolk Island,0
5677,29,42,3314,Angola,0
5678,82,82,1868,Libyan Arab Jamahiriya,1
5679,58,11,1602,Sao Tome and Principe,0
5680,34,33,1782,Barbados,0
5681,52,57,1753,Pitcairn Islands,1
5682,18,67,4856,Liberia,1
5683,17,29,1721,Northern Mariana Islands,0
5684,75,25,4293,Cote d'Ivoire,0
5685,79,79,1349,Saudi Arabia,1
5686,87,24,180,Palau,0
5687,95,66,2173,Uruguay,1
5688,21,3,4667,Estonia,0
5689,79,58,2777,Aruba,1
5690,47,73,1571,Malawi,1
5691,89,36,2434,Brunei Darussalam,0
5692,94,75,4798,Tajikistan,1
5693,93,67,1029,Georgia,1
5694,24,76,2145,Malawi,1
5695,51,3,1719,Nepal,0
5696,54,48,2919,Congo,1
5697,28,45,2620,Philippines,0
5698,2,17,148,British Indian Ocean Territory (Chagos Archipelago),0
5699,59,9,1206,Tokelau,0
5700,93,75,2577,Bangladesh,1
5701,54,25,2087,Zambia,0
5702,80,58,528,Korea,1
5703,97,72,2961,Montserrat,1
5704,58,70,1410,South Georgia and the South Sandwich Islands,1
5705,30,76,167,Colombia,1
5706,30,3,91,Anguilla,0
5707,32,81,4080,Guernsey,1
5708,46,31,2404,India,0
5709,64,81,4794,Bulgaria,1
5710,74,4,690,Libyan Arab Jamahiriya,0
5711,11,9,3054,Luxembourg,0
5712,6,14,3708,Belgium,0
5713,52,72,1260,Latvia,1
5714,53,16,2889,Samoa,0
5715,24,55,1266,Albania,1
5716,90,68,3019,Fiji,1
5717,23,45,2712,Greece,0
5718,10,11,2849,Greenland,0
5719,72,88,2097,Palau,1
5720,72,40,2079,South Georgia and the South Sandwich Islands,0
5721,74,34,715,Italy,0
5722,12,81,3728,Kenya,1
5723,86,41,2010,Benin,0
5724,30,9,486,Tokelau,0
5725,51,90,2920,Andorra,1
5726,12,17,3522,Morocco,0
5727,2,37,3629,Burundi,0
5728,58,87,1190,Belgium,1
5729,41,71,3515,Paraguay,1
5730,21,20,3681,Jordan,0
5731,62,54,445,French Southern Territories,1
5732,35,32,149,North Macedonia,0
5733,99,6,2625,United Arab Emirates,0
5734,42,84,1973,Congo,1
5735,92,15,1929,Afghanistan,0
5736,76,25,3520,Bermuda,0
5737,12,88,3667,Chile,1
5738,31,68,2912,Maldives,1
5739,16,5,953,Cook Islands,0
5740,34,60,550,Saint Martin,1
5741,28,52,3075,Gabon,1
5742,48,73,3504,Armenia,1
5743,9,79,1937,Ireland,1
5744,97,84,2773,Svalbard & Jan Mayen Islands,1
5745,68,50,4595,Turkey,1
5746,93,63,481,Mayotte,1
5747,76,27,3845,Northern Mariana Islands,0
5748,28,17,409,Poland,0
5749,47,27,221,Gabon,0
5750,23,45,2086,Somalia,0
5751,71,1,2382,Rwanda,0
5752,53,27,1270,Lao People's Democratic Republic,0
5753,3,38,3390,Svalbard & Jan Mayen Islands,0
5754,83,27,3218,Lao People's Democratic Republic,0
5755,53,63,4162,Montenegro,1
5756,21,70,603,Hong Kong,1
5757,89,84,2687,Sri Lanka,1
5758,73,79,2116,Svalbard & Jan Mayen Islands,1
5759,16,6,2591,Guinea-Bissau,0
5760,37,74,2393,Uganda,1
5761,4,43,2715,Sierra Leone,0
5762,74,57,585,French Southern Territories,1
5763,84,32,3693,Poland,0
5764,90,15,716,El Salvador,0
5765,2,67,1220,Isle of Man,1
5766,31,36,2419,Nicaragua,0
5767,70,85,4529,Korea,1
5768,67,60,1292,Spain,1
5769,44,77,4795,Qatar,1
5770,87,39,3775,South Georgia and the South Sandwich Islands,0
5771,73,20,3186,Sao Tome and Principe,0
5772,24,35,3132,Korea,0
5773,98,84,951,Mayotte,1
5774,24,50,2995,Brunei Darussalam,1
5775,36,59,3396,Bolivia,1
5776,11,4,986,Bolivia,0
5777,86,58,1243,Anguilla,1
5778,51,60,1604,Sri Lanka,1
5779,32,2,4417,Trinidad and Tobago,0
5780,38,76,898,Nicaragua,1
5781,31,24,967,San Marino,0
5782,62,82,3446,Tokelau,1
5783,36,39,4766,Zimbabwe,0
5784,28,50,2875,Lao People's Democratic Republic,1
5785,31,43,4843,Liechtenstein,0
5786,56,40,457,Vanuatu,0
5787,63,31,530,Paraguay,0
5788,47,26,1354,Cape Verde,0
5789,46,36,1957,Mauritius,0
5790,98,39,3325,Pitcairn Islands,0
5791,67,11,3510,Ghana,0
5792,92,12,4458,Costa Rica,0
5793,11,49,850,North Macedonia,1
5794,31,88,3883,Bosnia and Herzegovina,1
5795,26,9,798,Hong Kong,0
5796,27,68,1051,Ghana,1
5797,27,16,3734,Fiji,0
5798,61,33,2801,Iran,0
5799,80,65,570,El Salvador,1
5800,29,84,1244,Bouvet Island (Bouvetoya),1
5801,45,56,2376,Iran,1
5802,85,30,1349,Ukraine,0
5803,63,19,1369,British Indian Ocean Territory (Chagos Archipelago),0
5804,24,86,2883,Suriname,1
5805,42,6,76,Guam,0
5806,15,83,1165,French Guiana,1
5807,42,10,103,Senegal,0
5808,58,44,958,Angola,0
5809,38,33,4634,Mexico,0
5810,80,60,2778,Timor-Leste,1
5811,81,11,3722,Monaco,0
5812,45,24,2872,Slovenia,0
5813,26,35,26,Guinea,0
5814,65,17,2140,San Marino,0
5815,74,90,3388,Sri Lanka,1
5816,38,1,4921,Macao,0
5817,3,42,3122,Australia,0
5818,63,57,2,Bolivia,1
5819,42,41,2912,Azerbaijan,0
5820,53,39,3498,Mongolia,0
5821,68,63,2489,Libyan Arab Jamahiriya,1
5822,97,23,4897,Qatar,0
5823,99,40,1501,India,0
5824,12,29,2449,Estonia,0
5825,86,68,514,Svalbard & Jan Mayen Islands,1
5826,92,9,1017,Niue,0
5827,27,80,3923,Dominican Republic,1
5828,98,74,3379,Guadeloupe,1
5829,15,75,1200,Morocco,1
5830,97,66,2279,Zambia,1
5831,29,60,3867,Spain,1
5832,92,29,3571,Brazil,0
5833,57,83,4116,Saint Barthelemy,1
5834,82,68,3913,Burkina Faso,1
5835,29,9,2386,Lebanon,0
5836,54,15,1551,British Virgin Islands,0
5837,85,82,730,Belarus,1
5838,53,48,194,Tanzania,1
5839,56,81,3487,Estonia,1
5840,98,58,3045,Iran,1
5841,32,83,4297,San Marino,1
5842,97,31,1705,Svalbard & Jan Mayen Islands,0
5843,81,2,3599,United States Virgin Islands,0
5844,67,75,1018,Palestinian Territory,1
5845,38,13,802,San Marino,0
5846,62,70,699,Israel,1
5847,15,51,502,Guinea-Bissau,1
5848,42,45,1026,Bhutan,0
5849,90,27,1988,Cape Verde,0
5850,27,20,3910,Zambia,0
5851,66,30,3990,Jamaica,0
5852,4,3,4586,Bahrain,0
5853,62,68,325,Philippines,1
5854,38,33,2515,United States Virgin Islands,0
5855,11,34,2124,Turkmenistan,0
5856,88,63,2991,Netherlands,1
5857,18,86,3047,Wallis and Futuna,1
5858,53,42,2737,Paraguay,0
5859,86,69,1671,Paraguay,1
5860,52,71,4977,Nigeria,1
5861,79,42,4925,United Arab Emirates,0
5862,43,28,295,Norfolk Island,0
5863,4,2,1579,United States Virgin Islands,0
5864,6,18,365,Colombia,0
5865,15,48,3400,North Macedonia,1
5866,14,74,2463,Turkmenistan,1
5867,50,81,3146,Ireland,1
5868,71,46,4827,Cameroon,1
5869,46,21,3062,Saint Kitts and Nevis,0
5870,67,80,3357,Wallis and Futuna,1
5871,9,34,2861,Monaco,0
5872,65,54,4247,Saint Barthelemy,1
5873,16,6,2047,Dominica,0
5874,21,63,2531,Somalia,1
5875,52,19,3151,Slovenia,0
5876,55,65,4572,Singapore,1
5877,50,16,919,Montserrat,0
5878,43,75,345,Tonga,1
5879,28,2,3526,Mexico,0
5880,82,59,1924,Tokelau,1
5881,67,42,3546,Namibia,0
5882,85,87,711,Saint Helena,1
5883,100,82,3426,Guinea,1
5884,47,90,200,Nepal,1
5885,84,89,138,New Zealand,1
5886,60,71,1525,New Zealand,1
5887,59,86,4604,Congo,1
5888,67,8,4291,Ireland,0
5889,81,61,416,Slovenia,1
5890,53,89,3359,Mozambique,1
5891,77,16,4118,Korea,0
5892,52,52,32,Serbia,1
5893,24,10,1437,Rwanda,0
5894,76,76,1979,Czech Republic,1
5895,53,55,3675,Marshall Islands,1
5896,73,83,1584,Bahamas,1
5897,73,2,4167,Tunisia,0
5898,30,41,3472,Guadeloupe,0
5899,1,71,4407,Norfolk Island,1
5900,5,24,3800,Lebanon,0
5901,67,61,3933,United Arab Emirates,1
5902,25,72,960,Saint Barthelemy,1
5903,51,71,4699,Myanmar,1
5904,48,82,2269,Malta,1
5905,12,15,86,Honduras,0
5906,86,81,3659,Cayman Islands,1
5907,3,13,27,Luxembourg,0
5908,23,45,4514,Honduras,0
5909,39,22,3229,Aruba,0
5910,71,8,4510,Cyprus,0
5911,7,51,2243,Egypt,1
5912,100,71,638,Myanmar,1
5913,48,52,2302,Bhutan,1
5914,97,58,4885,Netherlands,1
5915,70,6,29,Macao,0
5916,22,27,3775,Iran,0
5917,3,16,1144,Nepal,0
5918,68,55,2175,Belgium,1
5919,75,65,3493,Algeria,1
5920,65,76,2693,Cayman Islands,1
5921,47,64,4257,Mayotte,1
5922,3,48,1590,Liechtenstein,1
5923,96,41,983,Netherlands,0
5924,80,53,4788,Gabon,1
5925,22,69,3673,Puerto Rico,1
5926,57,17,4580,Northern Mariana Islands,0
5927,56,20,226,Nepal,0
5928,86,35,3720,Gambia,0
5929,53,16,3991,Oman,0
5930,31,80,1863,Lesotho,1
5931,71,44,2107,Mongolia,0
5932,43,60,4583,Malawi,1
5933,93,15,3145,Gabon,0
5934,19,15,1782,Poland,0
5935,55,10,1699,Northern Mariana Islands,0
5936,58,24,2961,Wallis and Futuna,0
5937,62,3,4619,Myanmar,0
5938,47,10,3750,Kuwait,0
5939,19,74,2037,Bulgaria,1
5940,64,19,2184,Syrian Arab Republic,0
5941,8,29,2990,Poland,0
5942,75,79,4839,Guadeloupe,1
5943,84,61,3880,Cuba,1
5944,99,19,1048,Saint Pierre and Miquelon,0
5945,77,53,3738,Mozambique,1
5946,86,87,3579,Bouvet Island (Bouvetoya),1
5947,56,37,4889,Macao,0
5948,2,89,2646,Falkland Islands (Malvinas),1
5949,85,1,3449,Equatorial Guinea,0
5950,51,56,4554,Peru,1
5951,69,17,3250,United Kingdom,0
5952,41,87,1752,Mauritania,1
5953,53,86,2307,Greenland,1
5954,70,72,4319,Algeria,1
5955,54,68,2845,Pitcairn Islands,1
5956,19,8,1578,Philippines,0
5957,90,81,1595,Guam,1
5958,79,64,464,Iran,1
5959,23,56,2422,United Arab Emirates,1
5960,70,66,3399,Vietnam,1
5961,18,36,3818,Singapore,0
5962,86,35,3136,Greenland,0
5963,95,33,2520,Lao People's Democratic Republic,0
5964,98,74,1990,Brunei Darussalam,1
5965,66,71,2963,Israel,1
5966,72,36,1564,Sudan,0
5967,17,23,1266,Luxembourg,0
5968,22,13,3756,Mexico,0
5969,63,24,4789,Malta,0
5970,42,52,4297,Nauru,1
5971,29,55,4125,Lithuania,1
5972,48,23,419,Faroe Islands,0
5973,80,80,2322,Nepal,1
5974,92,8,2221,Reunion,0
5975,57,25,3938,Romania,0
5976,20,11,4270,Gibraltar,0
5977,53,75,1242,Bulgaria,1
5978,9,43,512,Rwanda,0
5979,63,8,2116,Bhutan,0
5980,30,25,2763,Timor-Leste,0
5981,22,16,3713,Paraguay,0
5982,2,29,1826,Singapore,0
5983,71,18,1883,Libyan Arab Jamahiriya,0
5984,25,62,4673,Indonesia,1
5985,85,51,4668,Christmas Island,1
5986,71,28,726,Morocco,0
5987,43,24,4170,Central African Republic,0
5988,93,8,3999,Belgium,0
5989,83,69,3194,Turks and Caicos Islands,1
5990,95,73,4056,Anguilla,1
5991,72,26,781,Anguilla,0
5992,95,24,2947,Saudi Arabia,0
5993,36,87,4011,Angola,1
5994,9,65,933,Trinidad and Tobago,1
5995,83,41,3059,Korea,0
5996,11,52,2889,Montenegro,1
5997,62,85,3416,Paraguay,1
5998,15,46,696,Bangladesh,1
5999,88,68,4947,Costa Rica,1
6000,22,84,1203,Moldova,1
6001,72,44,409,Moldova,0
6002,86,35,353,France,0
6003,76,74,640,Saint Helena,1
6004,49,84,1343,Bosnia and Herzegovina,1
6005,99,2,4618,Bahamas,0
6006,51,29,3789,French Guiana,0
